srm,hz,pd,id,isEncode,hz:1,rc,prithis,jm,gbk,big5,hk,unicode,gb20902,xh,hz123,new20161021,gbgeneral
0098,穙,34296,360,1,,0,1,0,1,0,0,31321,1,360,,0,1
0099,秝,10584,361,1,,0,0,0,0,1,0,31197,1,361,秝,0,0
0099,穄,8773,362,1,,0,1,0,0,1,0,31300,1,362,穄,0,1
0099,,41620,363,1,,0,2,0,0,0,1,60304,0,363,,0,0
0099,,7868,364,1,,0,3,0,0,0,1,59432,0,364,,0,0
01,師,5878,365,1,,0,0,1,0,1,0,24107,1,365,師,0,1
01,優,6942,366,1,,0,1,1,0,1,0,20778,1,366,優,0,1
01,須,7762,367,1,,0,2,1,0,1,0,38920,1,367,須,0,1
01,倆,8215,368,1,,0,3,1,0,1,0,20486,1,368,倆,0,1
01,何,442,369,1,,0,4,1,0,1,0,20309,1,369,何,0,1
01,重,102,370,1,,0,5,0,0,1,0,37325,1,370,重,0,1
01,街,777,371,1,,0,6,1,0,1,0,34903,1,371,街,0,1
01,垂,2294,372,1,,0,7,0,0,1,0,22402,1,372,垂,0,1
01,壬,4969,373,1,,0,8,0,0,1,0,22764,1,373,壬,0,1
01,行,28,374,1,,0,9,1,0,1,0,34892,1,374,行,0,1
01,佔,7419,375,1,,0,10,1,0,1,0,20308,1,375,佔,0,1
01,徑,1442,376,1,,0,11,1,0,1,0,24465,1,376,徑,0,1
01,術,7235,377,1,,0,12,1,0,1,0,34899,1,377,術,0,1
01,價,5861,378,1,,0,13,1,0,1,0,20729,1,378,價,0,1
01,衛,524,379,1,,0,14,1,0,1,0,34907,1,379,衛,0,1
01,衝,7458,380,1,,0,15,1,0,1,0,34909,1,380,衝,0,0
01,,42865,381,1,,0,16,0,0,0,1,57552,0,381,,0,0
01,盉,6343,382,1,,0,17,0,0,1,0,30409,1,382,盉,0,1
01,埀,34296,383,1,,0,18,0,1,0,0,22464,1,383,,0,0
0100,,41617,384,1,,0,0,0,0,0,1,60309,0,384,,0,0
0101,軀,3247,385,1,,0,0,0,0,1,0,36544,1,385,軀,0,1
0101,齇,7631,386,1,,0,1,0,0,1,0,40775,1,386,齇,0,0
0101,貙,8706,387,1,,0,2,0,0,1,0,35993,1,387,貙,0,0
0101,貆,9083,388,1,,0,3,0,0,1,0,35974,1,388,貆,0,1
0101,躽,10606,389,1,,0,4,0,0,1,0,36541,1,389,躽,0,0
0101,豾,34296,390,1,,0,5,0,1,0,0,35966,1,390,,0,0
0101,軅,34296,391,1,,0,6,0,1,0,0,36549,1,391,,0,0
0101,,41617,392,1,,0,7,0,0,0,1,62637,0,392,,0,0
0103,躼,33083,393,1,,0,0,0,0,0,1,36540,1,393,,0,0
0103,,41611,394,1,,0,1,0,0,0,1,62758,0,394,,0,0
0104,鼾,4179,395,1,,0,0,0,0,1,0,40766,1,395,鼾,0,0
0104,豻,10610,396,1,,0,1,0,0,1,0,35963,1,396,豻,0,0
0106,貊,6825,397,1,,0,0,0,0,1,0,35978,1,397,貊,0,1
0107,魎,5673,398,1,魎,1,0,0,0,1,0,39758,1,398,魎,0,0
0107,齀,10613,399,1,,0,1,0,0,1,0,40768,1,399,齀,0,0
0107,虢,5051,400,1,,0,2,0,0,1,0,34402,1,400,虢,0,0
0107,魖,10615,401,1,魖,1,3,0,0,1,0,39766,1,401,魖,0,0
0107,魒,10615,402,1,魒,1,4,0,0,1,0,39762,1,402,魒,0,0
0107,甔,10616,403,1,,0,5,0,0,1,0,29972,1,403,甔,0,0
0107,,41607,404,1,,0,6,0,0,0,1,58851,0,404,,0,0
0107,,44000,405,1,,0,7,0,0,0,1,58849,0,405,,0,0
0107,鼿,34296,406,1,,0,8,0,1,0,0,40767,1,406,,0,0
0108,須,7762,407,1,,0,0,0,0,1,0,38920,1,407,須,0,1
0108,頹,3237,408,1,,0,1,0,0,1,0,38969,1,408,頹,0,0
0108,頠,10620,409,1,,0,2,0,0,1,0,38944,1,409,頠,0,0
0108,頽,9473,410,1,,0,3,0,1,0,0,38973,1,410,,0,1
0108,頺,34296,411,1,,0,4,0,1,0,0,38970,1,411,,0,0
0109,觨,10622,412,1,,0,0,0,0,1,0,35304,1,412,觨,0,0
011,墍,9394,413,1,,0,0,0,1,0,0,22669,1,413,,0,0
011,曁,6713,414,1,,0,1,0,1,0,0,26305,1,414,,0,0
011,盨,6640,415,1,,0,2,0,1,0,0,30440,1,415,,0,0
0114,衈,10626,416,1,,0,0,0,0,1,0,34888,1,416,衈,0,0
0117,甀,10627,417,1,,0,0,0,0,1,0,29952,1,417,甀,0,0
0117,,41600,418,1,,0,1,0,0,0,1,60733,0,418,,0,0
0117,頾,34296,419,1,,0,2,0,1,0,0,38974,1,419,,0,0
0118,頿,34296,420,1,,0,0,0,1,0,0,38975,1,420,,0,0
0119,衃,10629,421,1,,0,0,0,0,1,0,34883,1,421,衃,0,1
0120,何,442,422,1,,0,0,0,0,1,0,20309,1,422,何,0,1
0120,行,28,423,1,,0,1,0,0,1,0,34892,1,423,行,0,1
0120,術,7235,424,1,,0,2,0,0,1,0,34899,1,424,術,0,1
0120,衛,524,425,1,,0,3,0,0,1,0,34907,1,425,衛,0,1
0120,衝,7458,426,1,,0,4,0,0,1,0,34909,1,426,衝,0,0
0120,街,777,427,1,,0,5,0,0,1,0,34903,1,427,街,0,1
0120,衡,1341,428,1,,0,6,0,0,1,0,34913,1,428,衡,0,1
0120,儒,2499,429,1,,0,7,0,0,1,0,20754,1,429,儒,0,1
0120,倆,8215,430,1,,0,8,0,0,1,0,20486,1,430,倆,0,1
0120,衍,2349,431,1,,0,9,0,0,1,0,34893,1,431,衍,0,1
0120,仃,4547,432,1,,0,10,0,0,1,0,20163,1,432,仃,0,1
0120,,44022,433,1,,0,11,0,0,0,1,58812,0,433,,0,0
0120,伢,4840,434,1,,0,12,0,0,1,0,20258,1,434,伢,0,1
0120,侕,10643,435,1,,0,13,0,0,1,0,20373,1,435,侕,0,0
0120,,44297,436,1,,0,14,0,0,0,1,58377,0,436,,0,0
0120,衎,10146,437,1,,0,15,0,0,1,0,34894,1,437,衎,0,1
0120,,44296,438,1,,0,16,0,0,0,1,58379,0,438,,0,0
0120,徏,34296,439,1,,0,17,0,1,0,0,24463,1,439,,0,0
0120,衐,34296,440,1,,0,18,0,1,0,0,34896,1,440,,0,0
0120,,44193,441,1,,0,19,0,0,0,1,58548,0,441,,0,0
0120,,44270,442,1,,0,20,0,0,0,1,58423,0,442,,0,0
0120,衒,9304,443,1,,0,21,0,0,1,0,34898,1,443,衒,0,1
0120,衑,34296,444,1,,0,22,0,1,0,0,34897,1,444,,0,0
0120,傌,10639,445,1,,0,23,0,0,1,0,20620,1,445,傌,0,0
0120,衖,8877,446,1,,0,24,0,0,1,0,34902,1,446,衖,0,0
0120,衕,8479,447,1,,0,25,0,0,1,0,34901,1,447,衕,0,0
0120,傉,34296,448,1,,0,26,0,1,0,0,20617,1,448,,0,1
0120,衙,3843,449,1,,0,27,0,0,1,0,34905,1,449,衙,0,1
0120,傿,10647,450,1,,0,28,0,0,1,0,20671,1,450,傿,0,0
0120,衘,9238,451,1,,0,29,0,1,0,0,34904,1,451,,0,0
0120,銜,9949,452,1,,0,30,0,0,1,0,37532,1,452,銜,0,1
0120,衚,8453,453,1,,0,31,0,0,1,0,34906,1,453,衚,0,1
0120,,41598,454,1,,0,32,0,0,0,1,58955,0,454,,0,0
0120,衜,34296,455,1,,0,33,0,1,0,0,34908,1,455,,0,0
0120,,41594,456,1,,0,34,0,0,0,1,60239,0,456,,0,0
0120,,41596,457,1,,0,35,0,0,0,1,59965,0,457,,0,0
0120,儞,34296,458,1,,0,36,0,1,0,0,20766,1,458,,0,0
0120,衟,34296,459,1,,0,37,0,1,0,0,34911,1,459,,0,0
0120,,43333,460,1,,0,38,0,0,0,1,60391,0,460,,0,0
0120,鵆,34296,461,1,,0,39,0,1,0,0,40262,1,461,,0,0
0120,衢,3539,462,1,,0,40,0,0,1,0,34914,1,462,衢,0,0
0120,衠,9070,463,1,,0,41,0,0,0,1,34912,1,463,,0,1
0120,衏,33076,464,1,,0,42,0,0,0,1,34895,1,464,,0,0
0120,侢,8985,465,1,,0,43,0,0,0,1,20386,1,465,,0,0
0120,衞,8393,466,1,,0,44,0,0,0,1,34910,1,466,,0,0
0121,仁,1484,467,1,,0,0,0,0,1,0,20161,1,467,仁,0,1
0121,伍,1163,468,1,,0,1,0,0,1,0,20237,1,468,伍,0,1
0121,徑,1442,469,1,,0,2,0,0,1,0,24465,1,469,徑,0,1
0121,征,856,470,1,,0,3,0,0,1,0,24449,1,470,征,0,1
0121,僵,2472,471,1,,0,4,0,0,1,0,20725,1,471,僵,0,1
0121,徘,2897,472,1,,0,5,0,0,1,0,24472,1,472,徘,0,1
0121,佢,5760,473,1,,0,6,0,0,1,0,20322,1,473,佢,0,0
0121,偃,4043,474,1,,0,7,0,0,1,0,20547,1,474,偃,0,1
0121,侄,3045,475,1,,0,8,0,0,1,0,20356,1,475,侄,0,1
0121,俳,5453,476,1,,0,9,0,0,1,0,20467,1,476,俳,0,1
0121,仨,4165,477,1,,0,10,0,0,1,0,20200,1,477,仨,0,1
0121,仩,10673,478,1,,0,11,0,0,1,0,20201,1,478,仩,0,0
0121,仜,10675,479,1,,0,12,0,0,1,0,20188,1,479,仜,0,0
0121,仼,8546,480,1,,0,13,0,1,0,0,20220,1,480,,0,0
0121,仾,34296,481,1,,0,14,0,1,0,0,20222,1,481,,0,0
0121,伾,8140,482,1,,0,15,0,0,1,0,20286,1,482,伾,0,1
0121,彺,34296,483,1,,0,16,0,1,0,0,24442,1,483,,0,0
0121,,41593,484,1,,0,17,0,0,0,1,62483,0,484,,0,0
0121,,42834,485,1,,0,18,0,0,0,1,57606,0,485,,0,0
0121,俇,10669,486,1,,0,19,0,0,1,0,20423,1,486,俇,0,0
0121,俓,10670,487,1,,0,20,0,0,1,0,20435,1,487,俓,0,0
0121,侸,34296,488,1,,0,21,0,1,0,0,20408,1,488,,0,0
0121,傴,7915,489,1,,0,22,0,0,1,0,20660,1,489,傴,0,1
0121,徰,34296,490,1,,0,23,0,1,0,0,24496,1,490,,0,0
0121,,41589,491,1,,0,24,0,0,0,1,57376,0,491,,0,0
0121,儮,10675,492,1,,0,25,0,0,1,0,20782,1,492,儮,0,0
0121,佂,10175,493,1,,0,26,0,0,0,1,20290,1,493,,0,0
0121,俹,33049,494,1,,0,27,0,0,0,1,20473,1,494,,0,0
0123,伝,10682,495,1,,0,0,0,0,1,0,20253,1,495,伝,0,0
0123,倀,5482,496,1,,0,1,0,0,1,0,20480,1,496,倀,0,1
0123,侲,10684,497,1,,0,2,0,0,1,0,20402,1,497,侲,0,0
0123,佧,9914,498,1,,0,3,0,0,1,0,20327,1,498,佧,0,0
0123,儢,10686,499,1,,0,4,0,0,1,0,20770,1,499,儢,0,0
0123,僫,34296,500,1,,0,5,0,1,0,0,20715,1,500,,0,0
0124,便,593,501,1,便,1,0,0,0,1,0,20415,1,501,便,0,1
0124,優,6942,502,1,,0,1,0,0,1,0,20778,1,502,優,0,1
0124,佞,5572,503,1,,0,2,0,0,1,0,20318,1,503,佞,0,1
0124,倬,4972,504,1,,0,3,0,0,1,0,20524,1,504,倬,0,1
0124,偠,10691,505,1,,0,4,0,0,1,0,20576,1,505,偠,0,0
0124,佴,6254,506,1,,0,5,0,0,1,0,20340,1,506,佴,0,1
0124,伻,10693,507,1,,0,6,0,0,1,0,20283,1,507,伻,0,0
0124,仠,34296,508,1,,0,7,0,1,0,0,20192,1,508,,0,0
0124,敽,34296,509,1,,0,8,0,1,0,0,25981,1,509,,0,0
0125,便,593,510,1,,0,0,0,0,1,0,20415,1,510,便,0,1
0125,僲,34296,511,1,,0,1,0,1,0,0,20722,1,511,,0,0
0126,佔,7419,512,1,,0,0,0,0,1,0,20308,1,512,佔,0,1
0126,佰,3558,513,1,,0,1,0,0,1,0,20336,1,513,佰,0,1
0126,僭,5610,514,1,,0,2,0,0,1,0,20717,1,514,僭,0,1
0126,偪,8646,515,1,,0,3,0,0,1,0,20586,1,515,偪,0,0
0126,俉,10700,516,1,,0,4,0,0,1,0,20425,1,516,俉,0,0
0126,徆,10701,517,1,,0,5,0,0,1,0,24454,1,517,徆,0,0
0126,偭,10702,518,1,,0,6,0,0,1,0,20589,1,518,偭,0,1
0126,俖,10703,519,1,,0,7,0,0,1,0,20438,1,519,俖,0,0
0126,佦,34296,520,1,,0,8,0,1,0,0,20326,1,520,,0,0
0126,価,34296,521,1,,0,9,0,1,0,0,20385,1,521,,0,0
0127,儷,3353,522,1,,0,0,0,0,1,0,20791,1,522,儷,0,1
0127,僊,8206,523,1,,0,1,0,0,1,0,20682,1,523,僊,0,0
0127,徿,10707,524,1,,0,2,0,0,1,0,24511,1,524,徿,0,0
0127,儱,10708,525,1,,0,3,0,0,1,0,20785,1,525,儱,0,0
0127,佤,4669,526,1,,0,4,0,0,1,0,20324,1,526,佤,0,1
0127,伌,34296,527,1,,0,5,0,1,0,0,20236,1,527,,0,0
0127,俿,34296,528,1,,0,6,0,1,0,0,20479,1,528,,0,0
0127,僫,34296,529,1,僫,1,7,0,1,0,0,20715,1,529,,0,0
0128,價,5861,530,1,,0,0,0,0,1,0,20729,1,530,價,0,1
0128,傾,9273,531,1,,0,1,0,0,1,0,20670,1,531,傾,0,1
0128,偵,1547,532,1,,0,2,0,0,1,0,20597,1,532,偵,0,1
0128,徙,3613,533,1,,0,3,0,0,1,0,24473,1,533,徙,0,1
0128,偄,34296,534,1,,0,4,0,1,0,0,20548,1,534,,0,0
0128,偼,34296,535,1,,0,5,0,1,0,0,20604,1,535,,0,0
0128,顀,34296,536,1,,0,6,0,1,0,0,38976,1,536,,0,0
0129,伓,9087,537,1,,0,0,0,0,1,0,20243,1,537,伓,0,0
0129,僳,5163,538,1,,0,1,0,0,1,0,20723,1,538,僳,0,1
0129,僄,10720,539,1,,0,2,0,0,1,0,20676,1,539,僄,0,0
0129,徱,33071,540,1,,0,3,0,0,0,1,24497,1,540,,0,0
0129,傈,5164,541,1,,0,4,0,0,0,1,20616,1,541,,0,1
0129,傆,7090,542,1,,0,5,0,1,0,0,20614,1,542,,0,0
0130,魺,10723,543,1,,0,0,0,0,1,0,39802,1,543,魺,0,0
0130,鷌,10724,544,1,,0,1,0,0,1,0,40396,1,544,鷌,0,0
0130,鶳,10725,545,1,,0,2,0,0,1,0,40371,1,545,鶳,0,0
0130,鱱,10726,546,1,,0,3,0,0,1,0,40049,1,546,鱱,0,0
0130,鮞,9689,547,1,,0,4,0,0,1,0,39838,1,547,鮞,0,1
0130,鰤,10728,548,1,,0,5,0,0,1,0,39972,1,548,鰤,0,0
0130,魳,34296,549,1,,0,6,0,1,0,0,39795,1,549,,0,0
0130,鴚,34296,550,1,,0,7,0,1,0,0,40218,1,550,,0,0
0130,鰢,34296,551,1,,0,8,0,1,0,0,39970,1,551,,0,0
0130,鱬,34296,552,1,,0,9,0,1,0,0,40044,1,552,,0,0
0131,鱷,2942,553,1,,0,0,0,0,1,0,40055,1,553,鱷,0,0
0131,鱸,4408,554,1,,0,1,0,0,1,0,40056,1,554,鱸,0,1
0131,魱,10734,555,1,,0,2,0,0,1,0,39793,1,555,魱,0,0
0131,魟,6296,556,1,,0,3,0,0,1,0,39775,1,556,魟,0,0
0131,魾,7018,557,1,,0,4,0,0,1,0,39806,1,557,魾,0,0
0131,鱋,10736,558,1,,0,5,0,0,1,0,40011,1,558,鱋,0,0
0131,鰋,10737,559,1,,0,6,0,0,1,0,39947,1,559,鰋,0,0
0131,鯡,9321,560,1,,0,7,0,0,1,0,39905,1,560,鯡,0,0
0131,鮔,34296,561,1,,0,8,0,1,0,0,39828,1,561,,0,0
0131,,41584,562,1,,0,9,0,0,0,1,60070,0,562,,0,0
0131,鰸,34296,563,1,,0,10,0,1,0,0,39992,1,563,,0,0
0133,愆,7202,564,1,,0,0,0,0,1,0,24838,1,564,愆,0,1
0133,鱁,10741,565,1,,0,1,0,0,1,0,40001,1,565,鱁,0,0
0133,惩,33063,566,1,,0,2,0,0,0,1,24809,1,566,,0,0
0134,鯁,5348,567,1,鯁,1,0,0,0,1,0,39873,1,567,鯁,0,0
0134,鰬,10744,568,1,,0,1,0,0,1,0,39980,1,568,鰬,0,0
0134,鱏,33067,569,1,,0,2,0,0,0,1,40015,1,569,,0,0
0134,鮃,5480,570,1,,0,3,0,0,0,1,39811,1,570,,0,1
0135,鯁,5348,571,1,,0,0,0,0,1,0,39873,1,571,鯁,0,0
0135,鯾,34296,572,1,,0,1,0,1,0,0,39934,1,572,,0,0
0136,鯃,10748,573,1,,0,0,0,0,1,0,39875,1,573,鯃,0,0
0136,鮎,33067,574,1,,0,1,0,0,0,1,39822,1,574,,0,1
0136,鮖,34296,575,1,,0,2,0,1,0,0,39830,1,575,,0,0
0136,鯂,34296,576,1,,0,3,0,1,0,0,39874,1,576,,0,0
0136,鰏,34296,577,1,,0,4,0,1,0,0,39951,1,577,,0,1
0136,,41581,578,1,,0,5,0,0,0,1,60535,0,578,,0,0
0136,鱩,34296,579,1,,0,6,0,1,0,0,40041,1,579,,0,0
0137,鱈,4696,580,1,,0,0,0,0,1,0,40008,1,580,鱈,0,0
0137,虢,5051,581,1,虢,1,1,0,0,1,0,34402,1,581,虢,0,0
0137,鱺,6796,582,1,,0,2,0,0,1,0,40058,1,582,鱺,0,0
0137,鮿,10756,583,1,,0,3,0,0,1,0,39871,1,583,鮿,0,0
0137,鯱,33054,584,1,,0,4,0,0,0,1,39921,1,584,,0,0
0137,愆,7202,585,1,愆,1,5,0,0,1,0,24838,1,585,愆,0,1
0137,魭,8102,586,1,,0,6,0,1,0,0,39789,1,586,,0,0
0137,鱥,34296,587,1,,0,7,0,1,0,0,40037,1,587,,0,0
0137,,41579,588,1,,0,8,0,0,0,1,58668,0,588,,0,0
0138,鱖,9402,589,1,,0,0,0,0,1,0,40022,1,589,鱖,0,0
0138,顦,33065,590,1,,0,1,0,0,0,1,39014,1,590,,0,0
0138,頱,34296,591,1,,0,2,0,1,0,0,38961,1,591,,0,0
0138,顖,35982,592,1,,0,3,0,0,0,1,38998,1,592,,0,0
0139,鰾,5599,593,1,,0,0,0,0,1,0,39998,1,593,鰾,0,0
0139,鮛,10764,594,1,,0,1,0,0,1,0,39835,1,594,鮛,0,0
0139,,44123,595,1,,0,2,0,0,0,1,58654,0,595,,0,0
014,嬃,9021,596,1,,0,0,0,0,1,0,23299,1,596,嬃,0,0
014,媭,9026,597,1,,0,1,0,1,0,0,23213,1,597,,0,1
0140,艣,10765,598,1,,0,0,0,0,1,0,33379,1,598,艣,0,0
0140,舸,4130,599,1,,0,1,0,0,1,0,33336,1,599,舸,0,1
0141,軀,3247,600,1,軀,1,0,0,0,1,0,36544,1,600,軀,0,1
0141,艫,6033,601,1,,0,1,0,0,1,0,33387,1,601,艫,0,1
0141,舡,8018,602,1,,0,2,0,0,1,0,33313,1,602,舡,0,0
0141,躽,10770,603,1,躽,1,3,0,0,1,0,36541,1,603,躽,0,0
0141,,44359,604,1,,0,4,0,0,0,1,58271,0,604,,0,0
0141,,33124,605,1,,1,5,0,0,0,1,62637,0,605,,0,0
0143,躼,33062,606,1,躼,1,0,0,0,0,1,36540,1,606,,0,0
0143,,33124,607,1,,1,1,0,0,0,1,62758,0,607,,0,0
0144,幵,10771,608,1,,0,0,0,0,1,0,24181,1,608,幵,0,0
0146,舾,6513,609,1,,0,0,0,0,0,1,33342,1,609,,0,1
0147,瓾,10773,610,1,,0,0,0,0,1,0,29950,1,610,瓾,0,0
0147,甁,7284,611,1,甁,1,1,0,1,0,0,29953,1,611,,0,0
0147,艝,34296,612,1,,0,2,0,1,0,0,33373,1,612,,0,0
0148,頯,10776,613,1,,0,0,0,0,1,0,38959,1,613,頯,0,0
0148,顊,10777,614,1,,0,1,0,0,1,0,38986,1,614,顊,0,0
0148,,43651,615,1,,0,2,0,0,0,1,59409,0,615,,0,0
0150,犡,10777,616,1,,0,0,0,0,1,0,29345,1,616,犡,0,0
0150,牱,34296,617,1,,0,1,0,1,0,0,29297,1,617,,0,0
0151,牼,10779,618,1,,0,0,0,0,1,0,29308,1,618,牼,0,0
0154,,41572,619,1,,0,0,0,0,0,1,60261,0,619,,0,0
0155,拜,1421,620,1,,0,0,0,0,1,0,25308,1,620,拜,0,1
0156,牾,6077,621,1,,0,0,0,0,1,0,29310,1,621,牾,0,1
0157,魎,5673,622,1,,0,0,0,0,1,0,39758,1,622,魎,0,0
0157,魖,10783,623,1,,0,1,0,0,1,0,39766,1,623,魖,0,0
0157,魒,10783,624,1,,0,2,0,0,1,0,39762,1,624,魒,0,0
0157,,41570,625,1,,0,3,0,0,0,1,60679,0,625,,0,0
016,讆,10784,626,1,,0,0,0,0,1,0,35718,1,626,讆,0,0
016,讏,34296,627,1,,0,1,0,1,0,0,35727,1,627,,0,0
0161,馡,8083,628,1,,0,0,0,0,1,0,39329,1,628,馡,0,0
0161,皬,34296,629,1,,0,1,0,1,0,0,30380,1,629,,0,0
0161,,41567,630,1,,0,2,0,0,0,1,60700,0,630,,0,0
0163,舔,4180,631,1,舔,1,0,0,0,1,0,33300,1,631,舔,0,1
0168,頟,33059,632,1,,0,0,0,0,0,1,38943,1,632,,0,0
0168,頢,34296,633,1,,0,1,0,1,0,0,38946,1,633,,0,0
0168,頶,34296,634,1,,0,2,0,1,0,0,38966,1,634,,0,0
017,乖,2650,635,1,,0,0,0,0,1,0,20054,1,635,乖,0,1
017,毢,10792,636,1,,0,1,0,0,1,0,27618,1,636,毢,0,0
017,毡,33058,637,1,,0,2,0,0,0,1,27617,1,637,,0,0
017,毴,34296,638,1,,0,3,0,1,0,0,27636,1,638,,0,0
0170,師,5878,639,1,,0,0,0,0,1,0,24107,1,639,師,0,1
0174,敮,34296,640,1,,0,0,0,1,0,0,25966,1,640,,0,0
0177,旣,33057,641,1,,0,0,0,0,0,1,26083,1,641,,0,0
0178,頧,10799,642,1,,0,0,0,0,1,0,38951,1,642,頧,0,0
018,順,7754,643,1,,0,0,0,0,1,0,38918,1,643,順,0,1
018,躗,10801,644,1,,0,1,0,0,1,0,36503,1,644,躗,0,0
018,躛,34296,645,1,,0,2,0,1,0,0,36507,1,645,,0,0
019,槩,37512,646,1,,0,0,0,1,0,1,27113,1,646,,0,0
019,澃,34296,647,1,,0,1,0,1,0,0,28547,1,647,,0,0
0190,,42521,648,1,,0,0,0,0,0,1,58118,0,648,,0,0
0190,穤,34296,649,1,,0,1,0,1,0,0,31332,1,649,,0,0
0190,穪,34296,650,1,,0,2,0,1,0,0,31338,1,650,,0,0
0191,秷,10806,651,1,,0,0,0,0,1,0,31223,1,651,秷,0,0
0191,秬,10807,652,1,,0,1,0,0,1,0,31212,1,652,秬,0,1
0191,秠,10807,653,1,,0,2,0,0,1,0,31200,1,653,秠,0,0
0191,稏,34296,654,1,,0,3,0,1,0,0,31247,1,654,,0,0
0193,秐,34296,655,1,,0,0,0,1,0,0,31184,1,655,,0,0
0194,秤,3396,656,1,,0,0,0,0,1,0,31204,1,656,秤,0,1
0194,秆,33056,657,1,,0,1,0,0,0,1,31174,1,657,,0,0
0195,稉,34296,658,1,,0,0,0,1,0,0,31241,1,658,,0,0
0196,黏,3095,659,1,,0,0,0,0,1,0,40655,1,659,黏,0,0
0196,稫,10813,660,1,,0,1,0,0,1,0,31275,1,660,稫,0,0
0196,秥,34296,661,1,,0,2,0,1,0,0,31205,1,661,,0,0
0197,穢,2649,662,1,,0,0,0,0,1,0,31330,1,662,穢,0,1
0197,甈,10816,663,1,,0,1,0,0,1,0,29960,1,663,甈,0,0
0197,穊,10817,664,1,,0,2,0,0,1,0,31306,1,664,穊,0,0
0197,穲,34296,665,1,,0,3,0,1,0,0,31346,1,665,,0,0
0198,稬,34296,666,1,,0,0,0,1,0,0,31276,1,666,,0,0
02,後,4841,667,1,,0,0,1,0,1,0,24460,1,667,後,0,1
02,利,156,668,1,,0,1,1,0,1,0,21033,1,668,利,0,1
02,制,180,669,1,,0,2,1,0,1,0,21046,1,669,制,0,1
02,例,635,670,1,,0,3,1,0,1,0,20363,1,670,例,0,1
02,倒,931,671,1,,0,4,1,0,1,0,20498,1,671,倒,0,1
02,亂,8028,672,1,,0,5,1,0,1,0,20098,1,672,亂,0,1
02,剩,1427,673,1,,0,6,1,0,1,0,21097,1,673,剩,0,1
02,仙,1912,674,1,,0,7,1,0,1,0,20185,1,674,仙,0,1
02,川,800,675,1,,0,8,0,0,1,0,24029,1,675,川,0,1
02,私,1061,676,1,,0,9,1,0,1,0,31169,1,676,私,0,1
02,船,1036,677,1,,0,10,1,0,1,0,33337,1,677,船,0,1
02,製,6336,678,1,,0,11,1,0,1,0,35069,1,678,製,0,1
02,彳,6650,679,1,,0,12,0,0,1,0,24435,1,679,彳,0,1
02,亻,29690,680,1,,0,13,0,0,0,1,20155,1,680,,0,0
020,掣,4061,681,1,,0,0,0,0,1,0,25507,1,681,掣,0,1
020,喬,1534,682,1,,0,1,0,0,1,0,21932,1,682,喬,0,1
020,禹,2868,683,1,,0,2,0,0,1,0,31161,1,683,禹,0,1
020,觓,10835,684,1,,0,3,0,0,1,0,35283,1,684,觓,0,0
020,鼼,34296,685,1,,0,4,0,1,0,0,40764,1,685,,0,0
0200,刎,5504,686,1,,0,0,0,0,1,0,21006,1,686,刎,0,1
0200,貒,10837,687,1,,0,1,0,0,1,0,35986,1,687,貒,0,0
0200,劓,6954,688,1,,0,2,0,0,1,0,21139,1,688,劓,0,0
0200,劖,10839,689,1,劖,1,3,0,0,1,0,21142,1,689,劖,0,0
0200,觿,9880,690,1,,0,4,0,0,1,0,35327,1,690,觿,0,1
0200,,56144,691,1,,0,5,0,0,0,1,58854,0,691,,0,0
0200,觽,34296,692,1,,0,6,0,1,0,0,35325,1,692,,0,0
0203,製,6336,693,1,製,1,0,0,0,1,0,35069,1,693,製,0,1
0207,乳,1783,694,1,,0,0,0,0,1,0,20083,1,694,乳,0,1
0207,魕,10843,695,1,魕,1,1,0,0,1,0,39765,1,695,魕,0,0
0207,貀,10843,696,1,,0,2,0,0,1,0,35968,1,696,貀,0,0
0207,郺,10844,697,1,,0,3,0,0,1,0,37114,1,697,郺,0,0
0207,齆,10845,698,1,,0,4,0,0,1,0,40774,1,698,齆,0,0
0207,,41560,699,1,,0,5,0,0,0,1,58850,0,699,,0,0
0209,觻,10846,700,1,,0,0,0,0,1,0,35323,1,700,觻,0,0
021,鋫,33054,701,1,,0,0,0,0,0,1,37611,1,701,,0,0
0213,蠫,9566,702,1,,0,0,0,0,1,0,34859,1,702,蠫,0,0
022,片,417,703,1,,0,0,0,0,1,0,29255,1,703,片,0,1
022,,41555,704,1,,0,1,0,0,0,1,57665,0,704,,0,0
0220,制,180,705,1,,0,0,0,0,1,0,21046,1,705,制,0,1
0220,例,635,706,1,,0,1,0,0,1,0,20363,1,706,例,0,1
0220,倒,931,707,1,,0,2,0,0,1,0,20498,1,707,倒,0,1
0220,側,8626,708,1,,0,3,0,0,1,0,20596,1,708,側,0,1
0220,俐,2705,709,1,,0,4,0,0,1,0,20432,1,709,俐,0,1
0220,侀,10854,710,1,,0,5,0,0,1,0,20352,1,710,侀,0,0
0220,傰,10855,711,1,,0,6,0,0,1,0,20656,1,711,傰,0,0
0220,偳,10855,712,1,,0,7,0,0,1,0,20595,1,712,偳,0,0
0220,侺,10856,713,1,,0,8,0,0,1,0,20410,1,713,侺,0,0
0220,儶,34296,714,1,,0,9,0,1,0,0,20790,1,714,,0,0
0221,催,2132,715,1,,0,0,0,0,1,0,20652,1,715,催,0,1
0221,,41553,716,1,,0,1,0,0,0,1,62490,0,716,,0,0
0223,俬,5864,717,1,,0,0,0,0,1,0,20460,1,717,俬,0,0
